work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,Data Scientist,228000,US,0,US,M
2024,SE,Data Scientist,156750,US,0,US,M
2024,SE,Data Scientist,240000,US,0,US,M
2024,SE,Data Scientist,144000,US,0,US,M
2024,SE,Data Scientist,312866,US,0,US,M
2024,SE,Data Scientist,167537,US,0,US,M
2024,MI,Data Scientist,240000,US,0,US,M
2024,MI,Data Scientist,144000,US,0,US,M
2024,MI,Data Scientist,240000,US,0,US,M
2024,MI,Data Scientist,114000,US,0,US,M
2024,SE,Data Scientist,240000,US,0,US,M
2024,SE,Data Scientist,144000,US,0,US,M
2024,MI,Data Scientist,395000,US,0,US,M
2024,MI,Data Scientist,201000,US,0,US,M
2024,SE,Data Scientist,330000,US,0,US,M
2024,SE,Data Scientist,190000,US,0,US,M
2024,SE,Data Scientist,228000,US,0,US,M
2024,SE,Data Scientist,136800,US,0,US,M
2024,SE,Data Scientist,312866,US,0,US,M
2024,SE,Data Scientist,167537,US,0,US,M
2024,SE,Data Scientist,329333,US,0,US,M
2024,SE,Data Scientist,144000,US,0,US,M
2024,SE,Data Scientist,395000,US,0,US,M
2024,SE,Data Scientist,201000,US,0,US,M
2024,SE,Data Scientist,316000,US,0,US,M
2024,SE,Data Scientist,129000,US,0,US,M
2024,MI,Data Scientist,240000,US,0,US,M
2024,MI,Data Scientist,144000,US,0,US,M
2024,SE,Data Scientist,275000,US,0,US,M
2024,SE,Data Scientist,160000,US,0,US,M
2024,SE,Data Scientist,395280,US,0,US,M
2024,SE,Data Scientist,201000,US,0,US,M
2024,SE,Data Scientist,227700,US,0,US,M
2024,SE,Data Scientist,151800,US,0,US,M
2024,SE,Data Scientist,265200,US,0,US,M
2024,SE,Data Scientist,176800,US,0,US,M
2024,MI,Research Scientist,337250,US,0,US,M
2024,MI,Research Scientist,184300,US,0,US,M
2024,EN,Research Engineer,337250,US,0,US,M
2024,EN,Research Engineer,137750,US,0,US,M
2024,EN,Software Engineer,337250,US,0,US,M
2024,EN,Software Engineer,137750,US,0,US,M
2024,EN,Software Engineer,337250,US,0,US,M
2024,EN,Software Engineer,137750,US,0,US,M
2024,EN,Software Engineer,355000,US,0,US,M
2024,EN,Software Engineer,145000,US,0,US,M
2024,MI,Applied Scientist,290000,US,0,US,M
2024,MI,Applied Scientist,144000,US,0,US,M
2024,EN,Data Analyst,177777,US,0,US,M
2024,EN,Data Analyst,86555,US,0,US,M
2024,EN,Data Analyst,220611,US,0,US,M
2024,EN,Data Analyst,82227,US,0,US,M
2024,EN,Data Analyst,220611,US,0,US,M
2024,EN,Data Analyst,101080,US,0,US,M
2024,SE,Data Analyst,106260,US,0,US,M
2024,SE,Data Analyst,82000,US,0,US,M
2024,SE,Data Analyst,153900,US,0,US,M
2024,SE,Data Analyst,85500,US,0,US,M
2024,SE,Data Analyst,153900,US,0,US,M
2024,SE,Data Analyst,85500,US,0,US,M
2024,SE,Software Engineer,338560,US,0,US,M
2024,SE,Software Engineer,126000,US,0,US,M
2024,SE,Software Engineer,338560,US,0,US,M
2024,SE,Software Engineer,126000,US,0,US,M
2024,MI,Software Engineer,250000,US,0,US,M
2024,MI,Software Engineer,145000,US,0,US,M
2024,SE,Software Engineer,355000,US,0,US,M
2024,SE,Software Engineer,194000,US,0,US,M
2024,SE,Software Engineer,355000,US,0,US,M
2024,SE,Software Engineer,194000,US,0,US,M
2024,SE,Software Engineer,410000,US,0,US,M
2024,SE,Software Engineer,194000,US,0,US,M
2024,SE,Software Engineer,337250,US,0,US,M
2024,SE,Software Engineer,184300,US,0,US,M
2024,MI,Software Engineer,237500,US,0,US,M
2024,MI,Software Engineer,137750,US,0,US,M
2024,SE,Software Engineer,337250,US,0,US,M
2024,SE,Software Engineer,184300,US,0,US,M
2024,SE,Software Engineer,280000,US,0,US,M
2024,SE,Software Engineer,136800,US,0,US,M
2024,MI,Software Engineer,250000,US,0,US,M
2024,MI,Software Engineer,145000,US,0,US,M
2024,SE,Software Engineer,280000,US,0,US,M
2024,SE,Software Engineer,187040,US,0,US,M
2024,SE,Software Engineer,280000,US,0,US,M
2024,SE,Software Engineer,187040,US,0,US,M
2024,SE,Software Engineer,280000,US,0,US,M
2024,SE,Software Engineer,187040,US,0,US,M
2024,SE,Software Engineer,266000,US,0,US,M
2024,SE,Software Engineer,175750,US,0,US,M
2024,SE,Software Engineer,266000,US,0,US,M
2024,SE,Software Engineer,175750,US,0,US,M
2024,SE,Software Engineer,355000,US,0,US,M
2024,SE,Software Engineer,145000,US,0,US,M
2024,MI,Software Engineer,504000,US,0,US,M
2024,MI,Software Engineer,194000,US,0,US,M
2024,SE,Research Scientist,280000,US,0,US,M
2024,SE,Research Scientist,185000,US,0,US,M
2024,SE,Research Scientist,266000,US,0,US,M
2024,SE,Research Scientist,175750,US,0,US,M
2024,SE,Data Architect,231500,US,0,US,M
2024,SE,Data Architect,128500,US,0,US,M
2024,MI,Data Scientist,93060,US,0,US,M
2024,MI,Data Scientist,66560,US,0,US,M
2024,SE,Data Scientist,200500,US,0,US,M
2024,SE,Data Scientist,94600,US,0,US,M
2024,SE,Data Scientist,264200,US,0,US,M
2024,SE,Data Scientist,143100,US,0,US,M
2024,SE,Data Scientist,148750,US,0,US,M
2024,SE,Data Scientist,115000,US,0,US,M
2024,MI,Data Scientist,200000,US,0,US,M
2024,MI,Data Scientist,140000,US,0,US,M
2024,MI,Data Scientist,220000,US,0,US,M
2024,MI,Data Scientist,165000,US,0,US,M
2024,MI,Data Scientist,200000,US,0,US,M
2024,MI,Data Scientist,140000,US,0,US,M
2024,MI,Research Scientist,173000,US,0,US,M
2024,MI,Research Scientist,117000,US,0,US,M
2024,EN,Data Engineer,117363,AU,0,AU,M
2024,EN,Data Engineer,106025,AU,0,AU,M
2024,SE,Data Engineer,136032,US,100,US,M
2024,SE,Data Engineer,85280,US,100,US,M
2024,SE,Data Engineer,188640,US,0,US,M
2024,SE,Data Engineer,125760,US,0,US,M
2024,SE,Data Engineer,199870,US,0,US,M
2024,SE,Data Engineer,136038,US,0,US,M
2024,MI,Data Engineer,165300,US,0,US,M
2024,MI,Data Engineer,78700,US,0,US,M
2024,SE,Applied Scientist,294000,US,0,US,M
2024,SE,Applied Scientist,137600,US,0,US,M
2024,SE,Applied Scientist,294000,US,0,US,M
2024,SE,Applied Scientist,137600,US,0,US,M
2024,EN,Applied Scientist,270000,CA,0,CA,M
2024,EN,Applied Scientist,124038,CA,0,CA,M
2024,MI,Data Analyst,81650,US,0,US,M
2024,MI,Data Analyst,51100,US,0,US,M
2024,EN,Data Analyst,98153,US,100,US,M
2024,EN,Data Analyst,57737,US,100,US,M
2024,SE,Software Engineer,239000,US,0,US,M
2024,SE,Software Engineer,161000,US,0,US,M
2024,SE,Software Engineer,200000,US,0,US,M
2024,SE,Software Engineer,136000,US,0,US,M
2024,MI,Associate,153000,US,0,US,M
2024,MI,Associate,106500,US,0,US,M
2024,MI,Associate,153000,US,0,US,M
2024,MI,Associate,106500,US,0,US,M
2024,SE,Software Engineer,282200,US,0,US,M
2024,SE,Software Engineer,133600,US,0,US,M
2024,SE,Research Scientist,250200,US,0,US,M
2024,SE,Research Scientist,117200,US,0,US,M
2024,EN,Data Scientist,208800,US,0,US,M
2024,EN,Data Scientist,98300,US,0,US,M
2024,MI,Associate,158500,US,0,US,M
2024,MI,Associate,102500,US,0,US,M
2024,MI,Associate,125000,US,0,US,M
2024,MI,Associate,110000,US,0,US,M
2024,SE,Software Engineer,223500,US,0,US,M
2024,SE,Software Engineer,94200,US,0,US,M
2024,SE,Software Engineer,223500,US,0,US,M
2024,SE,Software Engineer,94200,US,0,US,M
2024,SE,Software Engineer,250200,US,0,US,M
2024,SE,Software Engineer,117200,US,0,US,M
2024,SE,Software Engineer,150000,US,0,US,M
2024,SE,Software Engineer,106800,US,0,US,M
2024,SE,Data Analyst,172000,US,0,US,M
2024,SE,Data Analyst,75600,US,0,US,M
2024,SE,Data Engineer,160600,US,0,US,M
2024,SE,Data Engineer,80109,US,0,US,M
2024,EN,Data Engineer,175100,US,0,US,M
2024,EN,Data Engineer,72100,US,0,US,M
2024,SE,Data Engineer,206000,US,0,US,M
2024,SE,Data Engineer,106605,US,0,US,M
2024,SE,Data Engineer,164839,US,0,US,M
2024,SE,Data Engineer,128544,US,0,US,M
2024,SE,Data Engineer,188500,US,0,US,M
2024,SE,Data Engineer,165100,US,0,US,M
2024,EX,Data Engineer,332000,US,0,US,M
2024,EX,Data Engineer,200500,US,0,US,M
2024,MI,Data Engineer,137500,US,0,US,M
2024,MI,Data Engineer,86000,US,0,US,M
2024,EN,Data Scientist,172000,US,0,US,M
2024,EN,Data Scientist,75600,US,0,US,M
2024,SE,Data Scientist,283800,US,0,US,M
2024,SE,Data Scientist,234700,US,0,US,M
2024,SE,Data Scientist,219000,US,0,US,M
2024,SE,Data Scientist,131000,US,0,US,M
2024,MI,Data Scientist,172000,US,0,US,M
2024,MI,Data Scientist,75600,US,0,US,M
2024,EN,Data Scientist,172000,US,0,US,M
2024,EN,Data Scientist,75600,US,0,US,M
2024,MI,Data Scientist,220000,US,0,US,M
2024,MI,Data Scientist,96600,US,0,US,M
2024,SE,Data Scientist,172000,US,0,US,M
2024,SE,Data Scientist,75600,US,0,US,M
2024,MI,Machine Learning Engineer,220000,US,0,US,M
2024,MI,Machine Learning Engineer,96600,US,0,US,M
2024,MI,Data Engineer,137000,US,0,US,M
2024,MI,Data Engineer,60300,US,0,US,M
2024,SE,Applied Scientist,212800,US,0,US,L
2024,SE,Applied Scientist,129400,US,0,US,L
2024,SE,Data Engineer,165000,US,100,US,M
2024,SE,Data Engineer,118800,US,100,US,M
2024,SE,Data Engineer,240500,US,0,US,M
2024,SE,Data Engineer,139100,US,0,US,M
2024,SE,Data Engineer,233000,US,0,US,M
2024,SE,Data Engineer,137000,US,0,US,M
2024,SE,Data Engineer,225000,US,100,US,M
2024,SE,Data Engineer,150000,US,100,US,M
2024,MI,Data Engineer,205600,US,0,US,L
2024,MI,Data Engineer,118900,US,0,US,L
2024,MI,Data Engineer,175000,US,0,US,M
2024,MI,Data Engineer,119000,US,0,US,M
2024,SE,Data Engineer,110000,US,0,US,M
2024,SE,Data Engineer,110000,US,0,US,M
2024,SE,Data Architect,162000,US,100,US,M
2024,SE,Data Architect,135000,US,100,US,M
2024,SE,Data Scientist,289400,US,100,US,M
2024,SE,Data Scientist,206700,US,100,US,M
2024,MI,Data Scientist,164000,US,0,US,M
2024,MI,Data Scientist,147000,US,0,US,M
2024,SE,Data Scientist,240000,US,100,US,M
2024,SE,Data Scientist,170000,US,100,US,M
2024,SE,Data Scientist,240000,US,100,US,M
2024,SE,Data Scientist,170000,US,100,US,M
2024,SE,Data Scientist,185000,US,0,US,M
2024,SE,Data Scientist,123000,US,0,US,M
2024,SE,Data Scientist,223000,US,0,US,M
2024,SE,Data Scientist,160000,US,0,US,M
2024,SE,Data Scientist,223000,US,0,US,M
2024,SE,Data Scientist,160000,US,0,US,M
2024,SE,Data Scientist,202950,US,100,US,M
2024,SE,Data Scientist,135300,US,100,US,M
2024,SE,Machine Learning Engineer,225000,US,0,US,M
2024,SE,Machine Learning Engineer,190000,US,0,US,M
2024,MI,Machine Learning Engineer,110000,US,0,US,M
2024,MI,Machine Learning Engineer,80000,US,0,US,M
2024,MI,Software Engineer,200214,US,0,US,M
2024,MI,Software Engineer,133476,US,0,US,M
2024,SE,Machine Learning Engineer,245400,US,0,US,M
2024,SE,Machine Learning Engineer,139000,US,0,US,M
2024,MI,Software Engineer,240000,US,0,US,M
2024,MI,Software Engineer,160000,US,0,US,M
2024,SE,Software Engineer,261500,US,0,US,L
2024,SE,Software Engineer,151300,US,0,US,L
2024,SE,Software Engineer,254000,US,0,US,M
2024,SE,Software Engineer,200000,US,0,US,M
2024,MI,Software Engineer,170000,US,0,US,M
2024,MI,Software Engineer,120000,US,0,US,M
2024,SE,Data Analyst,202800,US,100,US,M
2024,SE,Data Analyst,108200,US,100,US,M
2024,SE,Data Analyst,202800,US,0,US,M
2024,SE,Data Analyst,108200,US,0,US,M
2024,SE,Data Analyst,202800,US,0,US,M
2024,SE,Data Analyst,108200,US,0,US,M
2024,EN,Data Analyst,140000,US,100,US,M
2024,EN,Data Analyst,104000,US,100,US,M
2024,SE,Data Analyst,174700,US,0,US,M
2024,SE,Data Analyst,145600,US,0,US,M
2024,MI,Data Analyst,167500,US,0,US,M
2024,MI,Data Analyst,89400,US,0,US,M
2024,EN,Data Analyst,118750,US,0,US,M
2024,EN,Data Analyst,95000,US,0,US,M
2024,EN,Data Analyst,153500,US,0,US,M
2024,EN,Data Analyst,92250,US,0,US,M
2024,EN,Data Analyst,102000,CA,0,CA,M
2024,EN,Data Analyst,68000,CA,0,CA,M
2024,SE,Data Analyst,135000,US,100,US,M
2024,SE,Data Analyst,110000,US,100,US,M
2024,MI,Associate,176000,US,100,US,M
2024,MI,Associate,117000,US,100,US,M
2024,SE,Software Engineer,196900,US,0,US,M
2024,SE,Software Engineer,143200,US,0,US,M
2024,MI,Software Engineer,160000,US,0,US,M
2024,MI,Software Engineer,125000,US,0,US,M
2024,SE,Software Engineer,225600,US,0,US,M
2024,SE,Software Engineer,188000,US,0,US,M
2024,MI,Software Engineer,224500,US,0,US,M
2024,MI,Software Engineer,109350,US,0,US,M
2024,MI,Software Engineer,258000,US,0,US,M
2024,MI,Software Engineer,119700,US,0,US,M
2024,SE,Software Engineer,239000,US,0,US,M
2024,SE,Software Engineer,161000,US,0,US,M
2024,SE,Machine Learning Engineer,312200,US,0,US,M
2024,SE,Machine Learning Engineer,175800,US,0,US,M
2024,SE,Machine Learning Engineer,296300,US,0,US,M
2024,SE,Machine Learning Engineer,166600,US,0,US,M
2024,SE,Machine Learning Engineer,312200,US,0,US,M
2024,SE,Machine Learning Engineer,175800,US,0,US,M
2024,EN,Research Engineer,264200,US,0,US,M
2024,EN,Research Engineer,143100,US,0,US,M
2024,MI,Data Scientist,82000,US,100,US,M
2024,MI,Data Scientist,51000,US,100,US,M
2024,SE,Data Scientist,250600,US,0,US,M
2024,SE,Data Scientist,135400,US,0,US,M
2024,SE,Research Engineer,312200,US,0,US,M
2024,SE,Research Engineer,207800,US,0,US,M
2024,EN,Applied Scientist,174600,US,0,US,M
2024,EN,Applied Scientist,81900,US,0,US,M
2024,SE,Applied Scientist,294000,US,0,US,M
2024,SE,Applied Scientist,137600,US,0,US,M
2024,MI,Applied Scientist,208800,US,0,US,M
2024,MI,Applied Scientist,98300,US,0,US,M
2024,EN,Data Analyst,82000,US,100,US,M
2024,EN,Data Analyst,64000,US,100,US,M
2024,EN,Data Analyst,88200,US,100,US,M
2024,EN,Data Analyst,61700,US,100,US,M
2024,SE,Data Analyst,122246,US,100,US,M
2024,SE,Data Analyst,88907,US,100,US,M
2024,MI,Research Engineer,264200,US,0,US,M
2024,MI,Research Engineer,143100,US,0,US,M
2024,SE,Data Engineer,226000,US,0,US,M
2024,SE,Data Engineer,125000,US,0,US,M
2024,SE,Data Engineer,188000,US,0,US,M
2024,SE,Data Engineer,112000,US,0,US,M
2024,SE,Data Engineer,312200,US,0,US,M
2024,SE,Data Engineer,175800,US,0,US,M
2024,MI,Data Engineer,135000,US,0,US,M
2024,MI,Data Engineer,113000,US,0,US,M
2024,SE,Data Engineer,216000,US,0,US,M
2024,SE,Data Engineer,135000,US,0,US,M
2024,EN,Data Engineer,106000,US,0,US,M
2024,EN,Data Engineer,66000,US,0,US,M
2024,SE,Data Engineer,248094,US,0,US,M
2024,SE,Data Engineer,100192,US,0,US,M
2024,SE,Data Architect,137500,GB,0,GB,M
2024,SE,Data Architect,100000,GB,0,GB,M
2024,SE,Software Engineer,337000,US,0,US,M
2024,SE,Software Engineer,237000,US,0,US,M
2024,SE,Software Engineer,264200,US,0,US,M
2024,SE,Software Engineer,143100,US,0,US,M
2024,SE,Research Engineer,312200,US,0,US,M
2024,SE,Research Engineer,175800,US,0,US,M
2024,MI,Software Engineer,208800,US,0,US,M
2024,MI,Software Engineer,98300,US,0,US,M
2024,SE,Software Engineer,220000,US,0,US,M
2024,SE,Software Engineer,169229,US,0,US,M
2024,MI,Research Scientist,284000,US,0,US,M
2024,MI,Research Scientist,189000,US,0,US,M
2024,SE,Software Engineer,228000,US,0,US,M
2024,SE,Software Engineer,129000,US,0,US,M
2024,MI,Data Engineer,172000,US,0,US,M
2024,MI,Data Engineer,75600,US,0,US,M
2024,SE,Data Engineer,203000,US,0,US,M
2024,SE,Data Engineer,125000,US,0,US,M
2024,SE,Data Engineer,161000,US,0,US,M
2024,SE,Data Engineer,119000,US,0,US,M
2024,EX,Data Engineer,281800,US,0,US,M
2024,EX,Data Engineer,233100,US,0,US,M
2024,SE,Data Engineer,172000,US,0,US,M
2024,SE,Data Engineer,75600,US,0,US,M
2024,MI,Associate,247610,US,0,US,M
2024,MI,Associate,191335,US,0,US,M
2024,MI,Data Analyst,101500,US,0,US,M
2024,MI,Data Analyst,60900,US,0,US,M
2024,EN,Data Analyst,140000,US,0,US,M
2024,EN,Data Analyst,105000,US,0,US,M
2024,MI,Data Analyst,163000,US,0,US,M
2024,MI,Data Analyst,77000,US,0,US,M
2024,EN,Data Analyst,170500,US,0,US,M
2024,EN,Data Analyst,89000,US,0,US,M
2024,SE,Data Analyst,79280,US,100,US,M
2024,SE,Data Analyst,79280,US,100,US,M
2024,MI,Machine Learning Engineer,303000,US,0,US,M
2024,MI,Machine Learning Engineer,172000,US,0,US,M
2024,SE,Machine Learning Engineer,333000,US,0,US,M
2024,SE,Machine Learning Engineer,189000,US,0,US,M
2024,MI,Machine Learning Engineer,252000,US,0,US,M
2024,MI,Machine Learning Engineer,143000,US,0,US,M
2024,SE,Machine Learning Engineer,188500,US,0,US,M
2024,SE,Machine Learning Engineer,165100,US,0,US,M
2024,MI,Associate,130000,US,0,US,M
2024,MI,Associate,80000,US,0,US,M
2024,MI,Data Scientist,172000,US,100,US,M
2024,MI,Data Scientist,75600,US,100,US,M
2024,MI,Data Scientist,154500,US,0,US,M
2024,MI,Data Scientist,75705,US,0,US,M
2024,SE,Data Scientist,206000,US,0,US,M
2024,SE,Data Scientist,106605,US,0,US,M
2024,EN,Data Scientist,173040,US,0,US,M
2024,EN,Data Scientist,79310,US,0,US,M
2024,MI,Data Scientist,144200,US,0,US,M
2024,MI,Data Scientist,72100,US,0,US,M
2024,MI,Data Scientist,154500,US,0,US,M
2024,MI,Data Scientist,75705,US,0,US,M
2024,SE,Data Scientist,206000,US,0,US,M
2024,SE,Data Scientist,97335,US,0,US,M
2024,MI,Data Scientist,154500,US,0,US,M
2024,MI,Data Scientist,75705,US,0,US,M
2024,SE,Data Scientist,188500,US,0,US,M
2024,SE,Data Scientist,165100,US,0,US,M
2024,SE,Software Engineer,250200,US,0,US,M
2024,SE,Software Engineer,117200,US,0,US,M
2024,MI,Software Engineer,208800,US,0,US,M
2024,MI,Software Engineer,98300,US,0,US,M
2024,SE,Data Engineer,227700,US,0,US,M
2024,SE,Data Engineer,151800,US,0,US,M
2024,SE,Machine Learning Engineer,276000,US,0,US,M
2024,SE,Machine Learning Engineer,148000,US,0,US,M
2024,SE,Data Analyst,65000,US,0,US,M
2024,SE,Data Analyst,21099,US,0,US,M
2024,EX,Data Engineer,323400,US,0,US,M
2024,EX,Data Engineer,176800,US,0,US,M
2024,SE,Software Engineer,201250,US,0,US,M
2024,SE,Software Engineer,108000,US,0,US,M
2024,SE,Software Engineer,339250,US,0,US,M
2024,SE,Software Engineer,180000,US,0,US,M
2024,SE,Software Engineer,188600,US,0,US,M
2024,SE,Software Engineer,147368,US,0,US,M
2024,EN,Data Engineer,130000,US,0,US,M
2024,EN,Data Engineer,104000,US,0,US,M
2024,SE,Data Engineer,128900,US,0,US,M
2024,SE,Data Engineer,123000,US,0,US,M
2024,SE,Data Engineer,180000,US,100,US,M
2024,SE,Data Engineer,160000,US,100,US,M
2024,SE,Data Engineer,221000,US,100,US,M
2024,SE,Data Engineer,185000,US,100,US,M
2024,SE,Data Engineer,240500,US,0,US,L
2024,SE,Data Engineer,139100,US,0,US,L
2024,MI,Data Engineer,240500,US,0,US,L
2024,MI,Data Engineer,139100,US,0,US,L
2024,SE,Data Engineer,235000,AU,0,AU,M
2024,SE,Data Engineer,175000,AU,0,AU,M
2024,MI,Software Engineer,220000,US,0,US,M
2024,MI,Software Engineer,150000,US,0,US,M
2024,SE,Software Engineer,201000,US,100,US,M
2024,SE,Software Engineer,163000,US,100,US,M
2024,MI,Software Engineer,252000,US,0,US,M
2024,MI,Software Engineer,168000,US,0,US,M
2024,SE,Research Scientist,303050,US,0,US,M
2024,SE,Research Scientist,202350,US,0,US,M
2024,SE,Research Scientist,243000,US,0,US,M
2024,SE,Research Scientist,192000,US,0,US,M
2024,SE,Applied Scientist,260000,US,0,US,L
2024,SE,Applied Scientist,150400,US,0,US,L
2024,EN,Data Analyst,107000,US,0,US,M
2024,EN,Data Analyst,89550,US,0,US,M
2024,MI,Data Analyst,167500,US,0,US,M
2024,MI,Data Analyst,89400,US,0,US,M
2024,EN,Data Analyst,115000,US,100,US,M
2024,EN,Data Analyst,100000,US,100,US,M
2024,SE,Machine Learning Engineer,309000,US,0,US,M
2024,SE,Machine Learning Engineer,142000,US,0,US,M
2024,SE,Machine Learning Engineer,223000,US,0,US,M
2024,SE,Machine Learning Engineer,205000,US,0,US,M
2024,MI,Machine Learning Engineer,180000,US,0,US,M
2024,MI,Machine Learning Engineer,162000,US,0,US,M
2024,SE,Machine Learning Engineer,411650,US,100,US,M
2024,SE,Machine Learning Engineer,200117,US,100,US,M
2024,SE,Machine Learning Engineer,192625,GB,0,GB,M
2024,SE,Machine Learning Engineer,142375,GB,0,GB,M
2024,SE,Machine Learning Engineer,315100,US,0,US,M
2024,SE,Machine Learning Engineer,221000,US,0,US,M
2024,SE,Software Engineer,217000,US,0,US,M
2024,SE,Software Engineer,156000,US,0,US,M
2024,MI,Machine Learning Engineer,180000,US,100,US,M
2024,MI,Machine Learning Engineer,130000,US,100,US,M
2024,MI,Software Engineer,205000,US,0,US,M
2024,MI,Software Engineer,190000,US,0,US,M
2024,MI,Software Engineer,205000,US,0,US,M
2024,MI,Software Engineer,190000,US,0,US,M
2024,SE,Data Scientist,201650,US,0,US,M
2024,SE,Data Scientist,124600,US,0,US,M
2024,SE,Software Engineer,210000,US,100,US,M
2024,SE,Software Engineer,170000,US,100,US,M
2024,SE,Data Scientist,185000,US,0,US,M
2024,SE,Data Scientist,175000,US,0,US,M
2024,SE,Data Scientist,148000,US,0,US,M
2024,SE,Data Scientist,135000,US,0,US,M
2024,SE,Data Scientist,236160,US,100,US,M
2024,SE,Data Scientist,159408,US,100,US,M
2024,MI,Data Scientist,148000,US,100,US,M
2024,MI,Data Scientist,135000,US,100,US,M
2024,SE,Software Engineer,233582,US,0,US,M
2024,SE,Software Engineer,140713,US,0,US,M
2024,MI,Research Scientist,440000,US,0,US,M
2024,MI,Research Scientist,295000,US,0,US,M
2024,SE,Software Engineer,285200,US,0,US,M
2024,SE,Software Engineer,163000,US,0,US,M
2024,SE,Software Engineer,249800,US,0,US,M
2024,SE,Software Engineer,142700,US,0,US,M
2024,MI,Software Engineer,385000,US,0,US,M
2024,MI,Software Engineer,200000,US,0,US,M
2024,MI,Research Scientist,212800,US,0,US,L
2024,MI,Research Scientist,136000,US,0,US,L
2024,MI,Associate,79000,US,0,US,M
2024,MI,Associate,79000,US,0,US,M
2024,SE,Software Engineer,175000,US,100,US,M
2024,SE,Software Engineer,155000,US,100,US,M
2024,SE,Applied Scientist,294000,US,0,US,M
2024,SE,Applied Scientist,137600,US,0,US,M
2024,SE,Software Engineer,314400,US,0,US,M
2024,SE,Software Engineer,161600,US,0,US,M
2024,SE,Data Engineer,190000,US,100,US,M
2024,SE,Data Engineer,95000,US,100,US,M
2024,SE,Data Engineer,147430,US,0,US,M
2024,SE,Data Engineer,88275,US,0,US,M
2024,MI,Research Engineer,208000,US,0,US,M
2024,MI,Research Engineer,141340,US,0,US,M
2024,SE,Applied Scientist,238600,US,0,US,M
2024,SE,Applied Scientist,112000,US,0,US,M
2024,EN,Data Analyst,139000,US,0,US,M
2024,EN,Data Analyst,94500,US,0,US,M
2024,EN,Data Analyst,148200,US,0,US,M
2024,EN,Data Analyst,66900,US,0,US,M
2024,EN,Data Analyst,78000,US,0,US,M
2024,EN,Data Analyst,69000,US,0,US,M
2024,EN,Data Analyst,172100,US,0,US,M
2024,EN,Data Analyst,97400,US,0,US,M
2024,SE,Data Analyst,194000,US,0,US,M
2024,SE,Data Analyst,122000,US,0,US,M
2024,MI,Data Scientist,58717,GB,0,GB,M
2024,MI,Data Scientist,49183,GB,0,GB,M
2024,MI,Data Scientist,60000,GB,0,GB,M
2024,MI,Data Scientist,45000,GB,0,GB,M
2024,MI,Associate,180000,US,0,US,M
2024,MI,Associate,115000,US,0,US,M
2024,MI,Associate,147000,US,0,US,M
2024,MI,Associate,133000,US,0,US,M
2024,SE,Software Engineer,224765,US,0,US,M
2024,SE,Software Engineer,134597,US,0,US,M
2024,SE,Software Engineer,312200,US,0,US,M
2024,SE,Software Engineer,175800,US,0,US,M
2024,SE,Software Engineer,250200,US,0,US,M
2024,SE,Software Engineer,117200,US,0,US,M
2024,MI,Software Engineer,159600,CA,0,CA,M
2024,MI,Software Engineer,83600,CA,0,CA,M
2024,SE,Data Scientist,209000,US,0,US,M
2024,SE,Data Scientist,133000,US,0,US,M
2024,MI,Data Scientist,172000,US,0,US,M
2024,MI,Data Scientist,75600,US,0,US,M
2024,EN,Data Analyst,137000,US,0,US,M
2024,EN,Data Analyst,60400,US,0,US,M
2024,SE,Data Analyst,172000,US,0,US,M
2024,SE,Data Analyst,75600,US,0,US,M
2024,SE,Data Architect,195500,US,0,US,M
2024,SE,Data Architect,117300,US,0,US,M
2024,SE,Data Architect,187415,US,0,US,M
2024,SE,Data Architect,114080,US,0,US,M
2024,SE,Software Engineer,123400,US,0,US,M
2024,SE,Software Engineer,123400,US,0,US,M
2024,MI,Software Engineer,151800,US,0,US,M
2024,MI,Software Engineer,90950,US,0,US,M
2024,SE,Data Scientist,188500,US,0,US,M
2024,SE,Data Scientist,165100,US,0,US,M
2024,MI,Associate,129950,US,0,US,M
2024,MI,Associate,79900,US,0,US,M
2024,SE,Data Architect,135127,US,100,US,M
2024,SE,Data Architect,119250,US,100,US,M
2024,MI,Data Scientist,208800,US,0,US,M
2024,MI,Data Scientist,138000,US,0,US,M
2024,SE,Data Analyst,120000,US,0,US,M
2024,SE,Data Analyst,100000,US,0,US,M
2024,SE,Data Architect,220000,US,100,US,M
2024,SE,Data Architect,165000,US,100,US,M
2024,MI,Software Engineer,165000,US,0,US,M
2024,MI,Software Engineer,127000,US,0,US,M
2024,SE,Software Engineer,245000,US,0,US,M
2024,SE,Software Engineer,189000,US,0,US,M
2024,SE,Software Engineer,270400,US,100,US,M
2024,SE,Software Engineer,246000,US,100,US,M
2024,SE,Machine Learning Engineer,220800,US,100,US,M
2024,SE,Machine Learning Engineer,157200,US,100,US,M
2024,SE,Software Engineer,200000,US,0,US,M
2024,SE,Software Engineer,158000,US,0,US,M
2024,SE,Software Engineer,286000,US,0,US,M
2024,SE,Software Engineer,226000,US,0,US,M
2024,SE,Software Engineer,260100,US,100,US,M
2024,SE,Software Engineer,185800,US,100,US,M
2024,SE,Data Scientist,220000,US,0,US,M
2024,SE,Data Scientist,180000,US,0,US,M
2024,MI,Data Scientist,170000,US,0,US,M
2024,MI,Data Scientist,145000,US,0,US,M
2024,SE,Data Scientist,221000,US,0,US,M
2024,SE,Data Scientist,176800,US,0,US,M
2024,SE,Data Scientist,231000,US,100,US,M
